ID registro,datasetKey_global_unique_identifier,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,Mes,Fecha,basisOfRecord,Leyenda,institutionCode,collectionCode,catalogNumber,recordNumber,rightsHolder,recordedBy
S48064227,URN:CornellLabOfOrnithology:EBIRD:OBS651207552,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2573",Amazona kawalli,,BR,Rio Cristalino--upstream from Lim√£o rapids,Mato Grosso,-9.5191928,-55.8961952,25/08/18,agosto,25/08/18,,Observación,eBird,,,,,
S47903500,URN:CornellLabOfOrnithology:EBIRD:OBS649069800,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2574",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,17/08/18,agosto,17/08/18,,Observación,eBird,,,,,
S48136109,URN:CornellLabOfOrnithology:EBIRD:OBS652217999,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2575",Amazona kawalli,,BR,Rio Cristalino--between Teles Pires and Cristalino Lodge,Mato Grosso,-9.6145949,-55.9322205,28/08/18,agosto,28/08/18,,Observación,eBird,,,,,
S47948278,URN:CornellLabOfOrnithology:EBIRD:OBS649672650,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2576",Amazona kawalli,,BR,Cristalino Lodge,Mato Grosso,-9.5975464,-55.9313773,17/08/18,agosto,17/08/18,,Observación,eBird,,,,,
S47643244,URN:CornellLabOfOrnithology:EBIRD:OBS645606738,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2577",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,4/08/18,agosto,4/08/18,,Observación,eBird,,,,,
S48003819,URN:CornellLabOfOrnithology:EBIRD:OBS650389592,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2578",Amazona kawalli,,BR,"78580-000, Alta Floresta BR-MT (-9.5980,-55.9319)",Mato Grosso,-9.597968,-55.93195,22/08/18,agosto,22/08/18,,Observación,eBird,,,,,
S47689075,URN:CornellLabOfOrnithology:EBIRD:OBS646274518,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2579",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,6/08/18,agosto,6/08/18,,Observación,eBird,,,,,
S48131819,URN:CornellLabOfOrnithology:EBIRD:OBS652157467,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2580",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,28/08/18,agosto,28/08/18,,Observación,eBird,,,,,
S48640272,URN:CornellLabOfOrnithology:EBIRD:OBS658983207,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2581",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,16/09/18,septiembre,16/09/18,,Observación,eBird,,,,,
S70029431,URN:CornellLabOfOrnithology:EBIRD:OBS937267540,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2582",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,12/09/18,septiembre,12/09/18,,Observación,eBird,,,,,
S48618534,URN:CornellLabOfOrnithology:EBIRD:OBS658691997,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2583",Amazona kawalli,,BR,Cristalino Lodge,Mato Grosso,-9.5975464,-55.9313773,19/09/18,septiembre,19/09/18,,Observación,eBird,,,,,
S48640234,URN:CornellLabOfOrnithology:EBIRD:OBS658982810,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2584",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,20/09/18,septiembre,20/09/18,,Observación,eBird,,,,,
S48794699,URN:CornellLabOfOrnithology:EBIRD:OBS661149106,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2585",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,28/09/18,septiembre,28/09/18,,Observación,eBird,,,,,
S48814954,URN:CornellLabOfOrnithology:EBIRD:OBS661444576,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2586",Amazona kawalli,,BR,Cristalino Lodge -- Secret Garden,Mato Grosso,-9.5987901,-55.9322075,29/09/18,septiembre,29/09/18,,Observación,eBird,,,,,
S50342429,URN:CornellLabOfOrnithology:EBIRD:OBS681705651,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2587",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,29/10/18,octubre,29/10/18,,Observación,eBird,,,,,
S49329198,URN:CornellLabOfOrnithology:EBIRD:OBS668662169,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2588",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,9/10/18,octubre,9/10/18,,Observación,eBird,,,,,
S49513572,URN:CornellLabOfOrnithology:EBIRD:OBS671057084,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2589",Amazona kawalli,,BR,Cristalino Lodge -- Trilha do Francisco,Mato Grosso,-9.5888171,-55.9401941,28/10/18,octubre,28/10/18,,Observación,eBird,,,,,
S49104539,URN:CornellLabOfOrnithology:EBIRD:OBS665517362,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2590",Amazona kawalli,,BR,Pocinha Serra,Mato Grosso,-9.584292,-55.921269,9/10/18,octubre,9/10/18,,Observación,eBird,,,,,
S49042980,URN:CornellLabOfOrnithology:EBIRD:OBS664712273,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2591",Amazona kawalli,,BR,Cristalino Lodge-Serra Overlook,Mato Grosso,-9.583142,-55.918885,7/10/18,octubre,7/10/18,,Observación,eBird,,,,,
S50252189,URN:CornellLabOfOrnithology:EBIRD:OBS680632360,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2592",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,29/10/18,octubre,29/10/18,,Observación,eBird,,,,,
S65138055,URN:CornellLabOfOrnithology:EBIRD:OBS1116350640,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2593",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,7/10/18,octubre,7/10/18,,Observación,eBird,,,,,
S48963461,URN:CornellLabOfOrnithology:EBIRD:OBS663497063,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2594",Amazona kawalli,,BR,Cristalino Lodge -- Cacau Trail,Mato Grosso,-9.5907505,-55.9223667,4/10/18,octubre,4/10/18,,Observación,eBird,,,,,
S49328517,URN:CornellLabOfOrnithology:EBIRD:OBS668651305,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2595",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,7/10/18,octubre,7/10/18,,Observación,eBird,,,,,
S49115197,URN:CornellLabOfOrnithology:EBIRD:OBS665649086,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2596",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,11/10/18,octubre,11/10/18,,Observación,eBird,,,,,
S48982281,URN:CornellLabOfOrnithology:EBIRD:OBS663770846,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2597",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,6/10/18,octubre,6/10/18,,Observación,eBird,,,,,
S65138054,URN:CornellLabOfOrnithology:EBIRD:OBS870761895,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2598",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,6/10/18,octubre,6/10/18,,Observación,eBird,,,,,
S49713599,URN:CornellLabOfOrnithology:EBIRD:OBS673850971,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2599",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,6/11/18,noviembre,6/11/18,,Observación,eBird,,,,,
S55866721,URN:CornellLabOfOrnithology:EBIRD:OBS752123308,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2600",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,30/04/19,abril,30/04/19,,Observación,eBird,,,,,
S55405589,URN:CornellLabOfOrnithology:EBIRD:OBS744954288,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2601",Amazona kawalli,,BR,Cristalino Lodge,Mato Grosso,-9.5975464,-55.9313773,25/04/19,abril,25/04/19,,Observación,eBird,,,,,
S56573749,URN:CornellLabOfOrnithology:EBIRD:OBS763551704,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2602",Amazona kawalli,,BR,Cristalino Lodge,Mato Grosso,-9.5975464,-55.9313773,21/05/19,mayo,21/05/19,,Observación,eBird,,,,,
S56581062,URN:CornellLabOfOrnithology:EBIRD:OBS763668231,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2603",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,21/05/19,mayo,21/05/19,,Observación,eBird,,,,,
S56756219,URN:CornellLabOfOrnithology:EBIRD:OBS766409504,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2604",Amazona kawalli,,BR,Alta Floresta--Floresta Amazonica Hotel,Mato Grosso,-9.8779389,-56.0985206,25/05/19,mayo,25/05/19,,Observación,eBird,,,,,
S56944817,URN:CornellLabOfOrnithology:EBIRD:OBS769162092,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2605",Amazona kawalli,,BR,Apiac√°s -- ponte,Mato Grosso,-9.7004544,-57.430408,31/05/19,mayo,31/05/19,,Observación,eBird,,,,,
S57679657,URN:CornellLabOfOrnithology:EBIRD:OBS778863019,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2606",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,25/06/19,junio,25/06/19,,Observación,eBird,,,,,
S57729531,URN:CornellLabOfOrnithology:EBIRD:OBS779470734,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2607",Amazona kawalli,,BR,Cristalino Lodge--Manakin Trail,Mato Grosso,-9.6107917,-55.9372008,27/06/19,junio,27/06/19,,Observación,eBird,,,,,
S57753960,URN:CornellLabOfOrnithology:EBIRD:OBS779771427,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2608",Amazona kawalli,,BR,Rio Cristalino--upstream from Cristalino Lodge,Mato Grosso,-9.5666937,-55.9139385,27/06/19,junio,27/06/19,,Observación,eBird,,,,,
S57630111,URN:CornellLabOfOrnithology:EBIRD:OBS778240577,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2609",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,23/06/19,junio,23/06/19,,Observación,eBird,,,,,
S57529814,URN:CornellLabOfOrnithology:EBIRD:OBS776993592,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2610",Amazona kawalli,,BR,Cristalino Lodge,Mato Grosso,-9.5975464,-55.9313773,20/06/19,junio,20/06/19,,Observación,eBird,,,,,
S63679095,URN:CornellLabOfOrnithology:EBIRD:OBS854798152,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2611",Amazona kawalli,,BR,Cristalino Lodge,Mato Grosso,-9.597,-55.931,21/06/19,junio,21/06/19,,Observación,eBird,,,,,
S58224215,URN:CornellLabOfOrnithology:EBIRD:OBS785677327,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2612",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,16/07/19,julio,16/07/19,,Observación,eBird,,,,,
S57929787,URN:CornellLabOfOrnithology:EBIRD:OBS781990374,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2613",Amazona kawalli,,BR,Cristalino Lodge,Mato Grosso,-9.5975464,-55.9313773,4/07/19,julio,4/07/19,,Observación,eBird,,,,,
S58386732,URN:CornellLabOfOrnithology:EBIRD:OBS896670907,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2614",Amazona kawalli,,BR,Fazenda S√£o Nicolau--Estrada Divisa Sul RPPN,Mato Grosso,-9.8445797,-58.2299072,21/07/19,julio,21/07/19,,Observación,eBird,,,,,
S58002379,URN:CornellLabOfOrnithology:EBIRD:OBS783212004,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2615",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,7/07/19,julio,7/07/19,,Observación,eBird,,,,,
S82726940,URN:CornellLabOfOrnithology:EBIRD:OBS1087148882,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2616",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,11/07/19,julio,11/07/19,,Observación,eBird,,,,,
S58286039,URN:CornellLabOfOrnithology:EBIRD:OBS786431259,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2617",Amazona kawalli,,BR,Fazenda S√£o Nicolau--Trilha das Castanheiras,Mato Grosso,-9.8180246,-58.2887871,13/07/19,julio,13/07/19,,Observación,eBird,,,,,
S57981661,URN:CornellLabOfOrnithology:EBIRD:OBS782617144,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2618",Amazona kawalli,,BR,"Brazil; Cristalino tower 1 (-9.5976,-55.9321)",Mato Grosso,-9.597608,-55.93209,5/07/19,julio,5/07/19,,Observación,eBird,,,,,
S57939956,URN:CornellLabOfOrnithology:EBIRD:OBS782113702,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2619",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,5/07/19,julio,5/07/19,,Observación,eBird,,,,,
S58223246,URN:CornellLabOfOrnithology:EBIRD:OBS785663628,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2620",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,16/07/19,julio,16/07/19,,Observación,eBird,,,,,
S58052224,URN:CornellLabOfOrnithology:EBIRD:OBS783528959,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2621",Amazona kawalli,,BR,Rio Cristalino--upstream from Cristalino Lodge,Mato Grosso,-9.5666937,-55.9139385,9/07/19,julio,9/07/19,,Observación,eBird,,,,,
S57914578,URN:CornellLabOfOrnithology:EBIRD:OBS781799898,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2622",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,4/07/19,julio,4/07/19,,Observación,eBird,,,,,
S57934286,URN:CornellLabOfOrnithology:EBIRD:OBS782043532,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2623",Amazona kawalli,,BR,"Brazil; Cristalino Lodge tower 2 - Ted Parker (-9.5968,-55.9258)",Mato Grosso,-9.596763,-55.92579,4/07/19,julio,4/07/19,,Observación,eBird,,,,,
S71390987,URN:CornellLabOfOrnithology:EBIRD:OBS955392022,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2624",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,3/08/19,agosto,3/08/19,,Observación,eBird,,,,,
S72043334,URN:CornellLabOfOrnithology:EBIRD:OBS963374182,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2625",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,6/08/19,agosto,6/08/19,,Observación,eBird,,,,,
S65128916,URN:CornellLabOfOrnithology:EBIRD:OBS870746752,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2626",Amazona kawalli,,BR,"Cristalino Jungle Lodge (-9.5988, -55.9365)",Mato Grosso,-9.5988,-55.9365,12/09/19,septiembre,12/09/19,,Observación,eBird,,,,,
S65427165,URN:CornellLabOfOrnithology:EBIRD:OBS873908174,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2627",Amazona kawalli,,BR,"Benedito Vieira, Alta Floresta - State of Mato Grosso, Brazil",Mato Grosso,-9.59875,-55.9365466,10/09/19,septiembre,10/09/19,,Observación,eBird,,,,,
S60208188,URN:CornellLabOfOrnithology:EBIRD:OBS810928722,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2628",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,14/09/19,septiembre,14/09/19,,Observación,eBird,,,,,
S59549942,URN:CornellLabOfOrnithology:EBIRD:OBS802040509,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2629",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,6/09/19,septiembre,6/09/19,,Observación,eBird,,,,,
S60488276,URN:CornellLabOfOrnithology:EBIRD:OBS814732167,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2630",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,9/10/19,octubre,9/10/19,,Observación,eBird,,,,,
S60832915,URN:CornellLabOfOrnithology:EBIRD:OBS819566539,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2631",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,21/10/19,octubre,21/10/19,,Observación,eBird,,,,,
S61760279,URN:CornellLabOfOrnithology:EBIRD:OBS831987976,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2632",Amazona kawalli,,BR,Tower Ted Parker -- Cristalino Jungle Lodge,Mato Grosso,-9.58443,-55.92089,25/10/19,octubre,25/10/19,,Observación,eBird,,,,,
S60479112,URN:CornellLabOfOrnithology:EBIRD:OBS814612728,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2633",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,9/10/19,octubre,9/10/19,,Observación,eBird,,,,,
S61429504,URN:CornellLabOfOrnithology:EBIRD:OBS827645173,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2634",Amazona kawalli,,BR,"Localidade Desconhecida - (-9,643, -55,923)",Mato Grosso,-9.643198,-55.923267,13/11/19,noviembre,13/11/19,,Observación,eBird,,,,,
S61288655,URN:CornellLabOfOrnithology:EBIRD:OBS825796072,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2635",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,9/11/19,noviembre,9/11/19,,Observación,eBird,,,,,
S64141122,URN:CornellLabOfOrnithology:EBIRD:OBS860310697,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2636",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,31/12/19,diciembre,31/12/19,,Observación,eBird,,,,,
S81297814,URN:CornellLabOfOrnithology:EBIRD:OBS1073212535,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2637",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,9/01/20,enero,9/01/20,,Observación,eBird,,,,,
S63710170,URN:CornellLabOfOrnithology:EBIRD:OBS855155420,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2638",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,23/01/20,enero,23/01/20,,Observación,eBird,,,,,
S63372016,URN:CornellLabOfOrnithology:EBIRD:OBS851088450,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2639",Amazona kawalli,,BR,Cristalino Lodge--Serra Trail,Mato Grosso,-9.5856519,-55.9198437,11/01/20,enero,11/01/20,,Observación,eBird,,,,,
